vtaxid,vname,vrefseq,htaxid,hname
694060,Staphylococcus phage SA1,NC_027991,1280,Staphylococcus aureus
2268607,Staphylococcus phage SA1014ruMSSAST7,NC_048710,1280,Staphylococcus aureus
1347760,Staphylococcus phage SA12,NC_021801,1280,Staphylococcus aureus
1195086,Staphylococcus phage SA13,NC_021863,1280,Staphylococcus aureus
2268621,Staphylococcus phage SA345ruMSSAST8,NC_048713,1280,Staphylococcus aureus
1239385,Staphylococcus phage SA5,NC_047721,1280,Staphylococcus aureus
1969736,Staphylococcus phage SA7,NC_048658,1280,Staphylococcus aureus
2268609,Staphylococcus phage SA780ruMSSAST101,NC_048711,1280,Staphylococcus aureus
1498171,Staphylococcus phage SA97,NC_029010,561307,Staphylococcus aureus subsp. aureus RN4220
470865,Staphylococcus phage SAP-2,NC_009875,1280,Staphylococcus aureus
1007127,Staphylococcus phage Sb1,NC_023009,1280,Staphylococcus aureus
1913581,Staphylococcus phage SCH1,NC_047788,1280,Staphylococcus aureus
1821228,Staphylococcus phage SLPW,NC_031008,1280,Staphylococcus aureus
1168612,Staphylococcus phage SMSAP5,NC_019513,1280,Staphylococcus aureus
1211285,Staphylococcus phage SP5,JX274646,1280,Staphylococcus aureus
1211286,Staphylococcus phage SP6,JX274647,1280,Staphylococcus aureus
1118063,Staphylococcus phage SpaA1,NC_018277,45972,Staphylococcus pasteuri
1732063,Staphylococcus phage SPbeta-like,NC_029119,1248411,Staphylococcus epidermidis 36-1
1958922,Staphylococcus phage St 134,NC_047814,1282,Staphylococcus epidermidis
1195076,Staphylococcus phage Staph1N,NC_047722,1280,Staphylococcus aureus
1200862,Staphylococcus phage Stau2,NC_030933,1280,Staphylococcus aureus
1195068,Staphylococcus phage StauST398-1,NC_021326,1280,Staphylococcus aureus
1277672,Staphylococcus phage StauST398-2,NC_021323,1280,Staphylococcus aureus
1195071,Staphylococcus phage StauST398-3,NC_021332,1280,Staphylococcus aureus
1308896,Staphylococcus phage StauST398-4,NC_023499,1280,Staphylococcus aureus
1308897,Staphylococcus phage StauST398-5,NC_023500,1280,Staphylococcus aureus
1147042,Staphylococcus phage StB12,NC_020490,1290,Staphylococcus hominis
1147043,Staphylococcus phage StB20,NC_019915,29388,Staphylococcus capitis
1732064,Staphylococcus phage StB20-like,NC_028821,1248411,Staphylococcus epidermidis 36-1
1147044,Staphylococcus phage StB27,NC_019914,1290,Staphylococcus hominis
1262512,Staphylococcus phage Team1,NC_025417,1288,Staphylococcus xylosus
1168613,Staphylococcus phage TEM123,NC_017968,1280,Staphylococcus aureus
445515,Staphylococcus phage tp310-1,NC_009761,1280,Staphylococcus aureus
445516,Staphylococcus phage tp310-2,NC_009762,1280,Staphylococcus aureus
445517,Staphylococcus phage tp310-3,NC_009763,1280,Staphylococcus aureus
1235659,Staphylococcus phage vB_SauM_Remus,NC_022090,1280,Staphylococcus aureus
1235660,Staphylococcus phage vB_SauM_Romulus,NC_020877,1280,Staphylococcus aureus
2074138,Staphylococcus phage vB_SauP_phiAGO1.3,NC_047919,1280,Staphylococcus aureus
2681608,Staphylococcus phage vB_SauS-phiIPLA88,NC_011614,1280,Staphylococcus aureus
1674930,Staphylococcus phage vB_SauS_phi2,NC_028862,1280,Staphylococcus aureus
1434319,Staphylococcus phage vB_SepS_SEP9,NC_023582,1282,Staphylococcus epidermidis
2510452,Staphylococcus phage vB_SpsS_QT1,NC_048192,283734,Staphylococcus pseudintermedius
1868844,Staphylococcus phage vB_SscM-1,NC_047767,29387,Staphylococcus sp.
1399949,Staphylococcus phage YMC/09/04/R1988,NC_022758,1280,Staphylococcus aureus
129009,Staphylococcus prophage phiPV83,NC_002486,1280,Staphylococcus aureus
1211280,Stenotrophomonas phage IME13,NC_029000,40324,Stenotrophomonas maltophilia
1239382,Stenotrophomonas phage IME15,NC_019416,40324,Stenotrophomonas maltophilia
2650877,Stenotrophomonas phage Mendera,NC_048804,40324,Stenotrophomonas maltophilia
2601680,Stenotrophomonas phage Moby,NC_048802,40324,Stenotrophomonas maltophilia
1027253,Stenotrophomonas phage phiSHP2,NC_015586,40324,Stenotrophomonas maltophilia
2596674,Stenotrophomonas phage Pokken,NC_049463,40324,Stenotrophomonas maltophilia
2011087,Stenotrophomonas phage PSH1,NC_010429,40323,Stenotrophomonas
573591,Stenotrophomonas phage S1,NC_011589,40324,Stenotrophomonas maltophilia
1346893,Stenotrophomonas phage SMA6,NC_043029,40324,Stenotrophomonas maltophilia
1343494,Stenotrophomonas phage SMA7,NC_021569,40324,Stenotrophomonas maltophilia
334856,Stenotrophomonas phage SMA9,NC_007189,40324,Stenotrophomonas maltophilia
1168563,Stenotrophomonas phage Smp131,NC_023588,40324,Stenotrophomonas maltophilia
1642663,Stenotrophomonas phage vB_SmaS-DLP_2,NC_029019,40324,Stenotrophomonas maltophilia
2044561,Stenotrophomonas phage vB_SmaS_DLP_5,NC_042082,40324,Stenotrophomonas maltophilia
2555548,Stenotrophomonas phage YB07,NC_048755,40324,Stenotrophomonas maltophilia
2681626,Streptococcus phage 01205,U88974,1301,Streptococcus
1392231,Streptococcus phage 20617,NC_023503,1091038,Streptococcus thermophilus DSM 20617
198538,Streptococcus phage 315.1,NC_004584,198466,Streptococcus pyogenes MGAS315
198539,Streptococcus phage 315.2,NC_004585,198466,Streptococcus pyogenes MGAS315
198540,Streptococcus phage 315.3,NC_004586,198466,Streptococcus pyogenes MGAS315
198541,Streptococcus phage 315.4,NC_004587,198466,Streptococcus pyogenes MGAS315
198542,Streptococcus phage 315.5,NC_004588,198466,Streptococcus pyogenes MGAS315
198543,Streptococcus phage 315.6,NC_004589,198466,Streptococcus pyogenes MGAS315
646413,Streptococcus phage 5093,NC_012753,1308,Streptococcus thermophilus
1701850,Streptococcus phage A25,NC_028697,1314,Streptococcus pyogenes
1647391,Streptococcus phage APCM01,NC_029030,1309,Streptococcus mutans
10748,Streptococcus phage CP-7,NC_042114,1313,Streptococcus pneumoniae
10747,Streptococcus phage Cp1,NC_001825,1313,Streptococcus pneumoniae
1448273,Streptococcus phage DCC1738,NC_024361,1313,Streptococcus pneumoniae
59241,Streptococcus phage Dp-1,NC_015274,1313,Streptococcus pneumoniae
12402,Streptococcus phage EJ-1,NC_005294,1313,Streptococcus pneumoniae
1448276,Streptococcus phage IC1,NC_024370,1313,Streptococcus pneumoniae
1225806,Streptococcus phage JX01,JX409895,1311,Streptococcus agalactiae
1448274,Streptococcus phage K13,NC_024357,1313,Streptococcus pneumoniae
1225805,Streptococcus phage LYGO9,JX409894,1311,Streptococcus agalactiae
372457,Streptococcus phage M102,NC_012884,1309,Streptococcus mutans
1587907,Streptococcus phage M102AD,NC_028984,1309,Streptococcus mutans
120574,Streptococcus phage MM1,NC_003050,1301,Streptococcus
341698,Streptococcus phage MM1 1998,DQ113772,1313,Streptococcus pneumoniae
403905,Streptococcus phage P9,NC_009819,1336,Streptococcus equi
644007,Streptococcus phage PH10,NC_012756,1303,Streptococcus oralis
537874,Streptococcus phage PH15,NC_010945,1302,Streptococcus gordonii
1289595,Streptococcus phage phi20c,KC348598,1307,Streptococcus suis
1289596,Streptococcus phage phi30c,KC348599,1307,Streptococcus suis
423476,Streptococcus phage phi3396,NC_009018,1334,Streptococcus dysgalactiae
423476,Streptococcus phage phi3396,NC_009018,119602,Streptococcus dysgalactiae subsp. equisimilis
1289597,Streptococcus phage phi5218,KC348600,1307,Streptococcus suis
1289598,Streptococcus phage phi7917,KC348601,1307,Streptococcus suis
1289599,Streptococcus phage phi891591,KC348602,286604,Streptococcus suis 89/1591
1701811,Streptococcus phage phiARI0004,NC_031920,1313,Streptococcus pneumoniae
1701812,Streptococcus phage phiARI0031,NC_031910,1313,Streptococcus pneumoniae
1701813,Streptococcus phage phiARI0131-1,NC_031901,1313,Streptococcus pneumoniae
1701814,Streptococcus phage phiARI0131-2,NC_031941,1313,Streptococcus pneumoniae
1701824,Streptococcus phage phiARI0460-1,NC_031913,1313,Streptococcus pneumoniae
1701826,Streptococcus phage phiARI0462,NC_031942,1313,Streptococcus pneumoniae
1701827,Streptococcus phage phiARI0468-1,NC_031929,1313,Streptococcus pneumoniae
1701828,Streptococcus phage phiARI0468-2,NC_031923,1313,Streptococcus pneumoniae
1701830,Streptococcus phage phiARI0468-4,NC_031915,1313,Streptococcus pneumoniae
1701837,Streptococcus phage phiARI0746,NC_031907,1313,Streptococcus pneumoniae
1701842,Streptococcus phage phiARI0923,NC_030946,1313,Streptococcus pneumoniae
1267169,Streptococcus phage phiBHN167,NC_022791,1313,Streptococcus pneumoniae
1289600,Streptococcus phage phiD12,KC348603,1004952,Streptococcus suis D12
1239381,Streptococcus phage phiNJ2,NC_019418,1307,Streptococcus suis
1289601,Streptococcus phage phiS10,KC348604,1307,Streptococcus suis
1277891,Streptococcus phage phiSS12,KC413987,1005041,Streptococcus suis SS12
1277892,Streptococcus phage phiST1,KC413988,1004951,Streptococcus suis ST1
2681625,Streptococcus phage Sfi11,AF158600,1301,Streptococcus
157924,Streptococcus phage SM1,NC_004996,28037,Streptococcus mitis
413066,Streptococcus phage SMP,NC_008721,1307,Streptococcus suis
1498213,Streptococcus phage SOCP,KJ617393,1313,Streptococcus pneumoniae
1461246,Streptococcus phage Spn1,KJ417497,1313,Streptococcus pneumoniae
1208587,Streptococcus phage SPQS1,NC_021868,373153,Streptococcus pneumoniae D39
1566990,Streptococcus phage SpSL1,NC_027396,1313,Streptococcus pneumoniae
1589270,Streptococcus phage Str-PAP-1,NC_028666,1348,Streptococcus parauberis
35344,Streptococcus phage T12,NC_028700,1314,Streptococcus pyogenes
1385385,Streptococcus phage TP-778L,NC_022776,1308,Streptococcus thermophilus
73422,Streptococcus phage TP-J34,NC_020197,1308,Streptococcus thermophilus
1051631,Streptococcus phage YMC-2011,NC_018285,1046629,Streptococcus salivarius 57.I
1690426,Streptomyces phage Aaronocolus,NC_042051,1911,Streptomyces griseus
2059880,Streptomyces phage AbbeyMikolon,NC_047904,1916,Streptomyces lividans
1673877,Streptomyces phage Amela,NC_028904,953739,Streptomyces venezuelae ATCC 10712
2250335,Streptomyces phage Annadreamy,NC_048719,1911,Streptomyces griseus
2059881,Streptomyces phage Attoomi,NC_047905,146537,Streptomyces azureus
2500795,Streptomyces phage Austintatious,NC_048153,953739,Streptomyces venezuelae ATCC 10712
2079426,Streptomyces phage BillNye,NC_042105,1938,Streptomyces viridochromogenes
2079427,Streptomyces phage Bing,NC_042106,1916,Streptomyces lividans
2250336,Streptomyces phage Blueeyedbeauty,NC_048720,1911,Streptomyces griseus
1913591,Streptomyces phage BRock,NC_048650,1883,Streptomyces
1913591,Streptomyces phage BRock,NC_048650,1931,Streptomyces sp.
1690425,Streptomyces phage Caliburn,NC_028892,1911,Streptomyces griseus
2301714,Streptomyces phage Comrade,NC_048728,1911,Streptomyces griseus
1690427,Streptomyces phage Danzina,NC_041860,953739,Streptomyces venezuelae ATCC 10712
2315716,Streptomyces phage Darolandstone,NC_048072,58346,Streptomyces platensis
2024284,Streptomyces phage DrGrey,NC_042016,1911,Streptomyces griseus
2182408,Streptomyces phage FlowerPower,NC_048706,1930,Streptomyces scabiei
2488789,Streptomyces phage Gilson,NC_048742,146922,Streptomyces griseofuscus
2499072,Streptomyces phage Hiyaa,NC_048139,1916,Streptomyces lividans
1690428,Streptomyces phage Hydra,NC_042052,1911,Streptomyces griseus
1920308,Streptomyces phage Ididsumtinwong,NC_047792,953739,Streptomyces venezuelae ATCC 10712
2053813,Streptomyces phage Immanuel3,NC_048686,1911,Streptomyces griseus
1674926,Streptomyces phage Izzy,NC_028976,1911,Streptomyces griseus
1556290,Streptomyces phage Jay2Jay,NC_029098,1916,Streptomyces lividans
2708562,Streptomyces phage JXY1,NC_048854,1916,Streptomyces lividans
2283303,Streptomyces phage Karimac,NC_048724,1911,Streptomyces griseus
1674927,Streptomyces phage Lannister,NC_028827,953739,Streptomyces venezuelae ATCC 10712
1327758,Streptomyces phage Lika,NC_021298,1916,Streptomyces lividans
2510571,Streptomyces phage Lilbooboo,NC_048155,1911,Streptomyces griseus
2283304,Streptomyces phage LukeCage,NC_048723,1911,Streptomyces griseus
2053812,Streptomyces phage Manuel,NC_048685,1916,Streptomyces lividans
2023959,Streptomyces phage Mildred21,NC_042008,1938,Streptomyces viridochromogenes
370623,Streptomyces phage mu1/6,NC_007967,1894,Kitasatospora aureofaciens
1873777,Streptomyces phage Nanodon,NC_031078,1911,Streptomyces griseus
2023992,Streptomyces phage NootNoot,NC_042009,1911,Streptomyces griseus
1920310,Streptomyces phage PapayaSalad,NC_047793,953739,Streptomyces venezuelae ATCC 10712
2023993,Streptomyces phage Paradiddles,NC_042010,1911,Streptomyces griseus
2023994,Streptomyces phage Peebs,NC_042011,1916,Streptomyces lividans
1239386,Streptomyces phage phiCAM,NC_041856,1902,Streptomyces coelicolor
1211278,Streptomyces phage phiELB20,NC_041849,1931,Streptomyces sp.
1204524,Streptomyces phage phiHau3,NC_018836,1912,Streptomyces hygroscopicus
1204524,Streptomyces phage phiHau3,NC_018836,100226,Streptomyces coelicolor A3(2)
1755682,Streptomyces phage phiSAJS1,NC_029005,33903,Streptomyces avermitilis
747763,Streptomyces phage phiSASD1,NC_014229,33903,Streptomyces avermitilis
1920311,Streptomyces phage Picard,NC_047794,953739,Streptomyces venezuelae ATCC 10712
10732,Streptomyces phage R4,NC_019414,1888,Streptomyces albus
10732,Streptomyces phage R4,NC_019414,100226,Streptomyces coelicolor A3(2)
1920312,Streptomyces phage Raleigh,NC_047795,1911,Streptomyces griseus
1897525,Streptomyces phage Rima,NC_041889,146537,Streptomyces azureus
2059883,Streptomyces phage Rowa,NC_047906,146537,Streptomyces azureus
2023995,Streptomyces phage Samisti12,NC_042012,1911,Streptomyces griseus
2041354,Streptomyces phage Scap1,NC_042042,1930,Streptomyces scabiei
1690817,Streptomyces phage SF1,NC_028807,52258,Streptomyces flavovirens
1690818,Streptomyces phage SF3,NC_028952,52258,Streptomyces flavovirens
2283265,Streptomyces phage StarPlatinum,NC_048721,1911,Streptomyces griseus
1327759,Streptomyces phage Sujidade,NC_021304,1916,Streptomyces lividans
1204525,Streptomyces phage SV1,NC_018848,54571,Streptomyces venezuelae
1636184,Streptomyces phage TP1604,NC_028818,67263,Streptomyces griseus subsp. griseus
2510568,Streptomyces phage Vash,NC_048154,1911,Streptomyces griseus
10702,Streptomyces phage VWB,NC_005345,54571,Streptomyces venezuelae
2283267,Streptomyces phage Wofford,NC_048722,1911,Streptomyces griseus
2053723,Streptomyces phage WRightOn,NC_048684,1938,Streptomyces viridochromogenes
2301621,Streptomyces phage Yaboi,NC_048730,1916,Streptomyces lividans
1636183,Streptomyces phage YDN12,NC_028974,67263,Streptomyces griseus subsp. griseus
1327760,Streptomyces phage Zemlya,NC_021339,1916,Streptomyces lividans
1792287,Stx converting phage vB_EcoS_P27,NC_049925,511145,Escherichia coli str. K-12 substr. MG1655
1792289,Stx converting phage vB_EcoS_ST2-8624,NC_049922,83334,Escherichia coli O157:H7
1855815,Stx1 converting phage AU5Stx1,NC_049920,83333,Escherichia coli K-12
1855816,Stx1 converting phage AU6Stx1,NC_049921,83333,Escherichia coli K-12
180816,Stx2 converting phage I,AP004402,83334,Escherichia coli O157:H7
563769,Stx2-converting phage 1717,NC_011357,83334,Escherichia coli O157:H7
379329,Stx2-converting phage 86,NC_008464,562,Escherichia coli
1226255,Stx2-converting phage Stx2a_F451,NC_049924,83334,Escherichia coli O157:H7
1226260,Stx2-converting phage Stx2a_WGPS2,NC_049941,83334,Escherichia coli O157:H7
1226262,Stx2-converting phage Stx2a_WGPS6,NC_049945,83334,Escherichia coli O157:H7
